sample_id,file_path,relative_path,emotion,sample_rate,duration_seconds
381,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_081.wav,angry\angry_081.wav,angry,22050,2.5
382,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_082.wav,angry\angry_082.wav,angry,22050,2.5
383,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_083.wav,angry\angry_083.wav,angry,22050,2.5
384,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_084.wav,angry\angry_084.wav,angry,22050,2.5
385,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_085.wav,angry\angry_085.wav,angry,22050,2.5
386,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_086.wav,angry\angry_086.wav,angry,22050,2.5
387,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_087.wav,angry\angry_087.wav,angry,22050,2.5
388,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_088.wav,angry\angry_088.wav,angry,22050,2.5
389,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_089.wav,angry\angry_089.wav,angry,22050,2.5
390,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_090.wav,angry\angry_090.wav,angry,22050,2.5
391,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_091.wav,angry\angry_091.wav,angry,22050,2.5
392,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_092.wav,angry\angry_092.wav,angry,22050,2.5
393,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_093.wav,angry\angry_093.wav,angry,22050,2.5
394,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_094.wav,angry\angry_094.wav,angry,22050,2.5
395,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_095.wav,angry\angry_095.wav,angry,22050,2.5
396,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_096.wav,angry\angry_096.wav,angry,22050,2.5
397,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_097.wav,angry\angry_097.wav,angry,22050,2.5
398,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_098.wav,angry\angry_098.wav,angry,22050,2.5
399,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_099.wav,angry\angry_099.wav,angry,22050,2.5
400,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\angry\angry_100.wav,angry\angry_100.wav,angry,22050,2.5
401,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_001.wav,fear\fear_001.wav,fear,22050,2.5
402,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_002.wav,fear\fear_002.wav,fear,22050,2.5
403,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_003.wav,fear\fear_003.wav,fear,22050,2.5
404,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_004.wav,fear\fear_004.wav,fear,22050,2.5
405,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_005.wav,fear\fear_005.wav,fear,22050,2.5
406,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_006.wav,fear\fear_006.wav,fear,22050,2.5
407,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_007.wav,fear\fear_007.wav,fear,22050,2.5
408,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_008.wav,fear\fear_008.wav,fear,22050,2.5
409,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_009.wav,fear\fear_009.wav,fear,22050,2.5
410,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_010.wav,fear\fear_010.wav,fear,22050,2.5
411,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_011.wav,fear\fear_011.wav,fear,22050,2.5
412,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_012.wav,fear\fear_012.wav,fear,22050,2.5
413,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_013.wav,fear\fear_013.wav,fear,22050,2.5
414,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_014.wav,fear\fear_014.wav,fear,22050,2.5
415,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_015.wav,fear\fear_015.wav,fear,22050,2.5
416,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_016.wav,fear\fear_016.wav,fear,22050,2.5
417,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_017.wav,fear\fear_017.wav,fear,22050,2.5
418,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_018.wav,fear\fear_018.wav,fear,22050,2.5
419,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_019.wav,fear\fear_019.wav,fear,22050,2.5
420,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_020.wav,fear\fear_020.wav,fear,22050,2.5
421,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_021.wav,fear\fear_021.wav,fear,22050,2.5
422,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_022.wav,fear\fear_022.wav,fear,22050,2.5
423,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_023.wav,fear\fear_023.wav,fear,22050,2.5
424,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_024.wav,fear\fear_024.wav,fear,22050,2.5
425,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_025.wav,fear\fear_025.wav,fear,22050,2.5
426,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_026.wav,fear\fear_026.wav,fear,22050,2.5
427,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_027.wav,fear\fear_027.wav,fear,22050,2.5
428,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_028.wav,fear\fear_028.wav,fear,22050,2.5
429,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_029.wav,fear\fear_029.wav,fear,22050,2.5
430,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_030.wav,fear\fear_030.wav,fear,22050,2.5
431,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_031.wav,fear\fear_031.wav,fear,22050,2.5
432,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_032.wav,fear\fear_032.wav,fear,22050,2.5
433,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_033.wav,fear\fear_033.wav,fear,22050,2.5
434,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_034.wav,fear\fear_034.wav,fear,22050,2.5
435,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_035.wav,fear\fear_035.wav,fear,22050,2.5
436,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_036.wav,fear\fear_036.wav,fear,22050,2.5
437,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_037.wav,fear\fear_037.wav,fear,22050,2.5
438,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_038.wav,fear\fear_038.wav,fear,22050,2.5
439,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_039.wav,fear\fear_039.wav,fear,22050,2.5
440,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_040.wav,fear\fear_040.wav,fear,22050,2.5
441,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_041.wav,fear\fear_041.wav,fear,22050,2.5
442,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_042.wav,fear\fear_042.wav,fear,22050,2.5
443,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_043.wav,fear\fear_043.wav,fear,22050,2.5
444,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_044.wav,fear\fear_044.wav,fear,22050,2.5
445,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_045.wav,fear\fear_045.wav,fear,22050,2.5
446,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_046.wav,fear\fear_046.wav,fear,22050,2.5
447,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_047.wav,fear\fear_047.wav,fear,22050,2.5
448,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_048.wav,fear\fear_048.wav,fear,22050,2.5
449,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_049.wav,fear\fear_049.wav,fear,22050,2.5
450,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_050.wav,fear\fear_050.wav,fear,22050,2.5
451,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_051.wav,fear\fear_051.wav,fear,22050,2.5
452,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_052.wav,fear\fear_052.wav,fear,22050,2.5
453,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_053.wav,fear\fear_053.wav,fear,22050,2.5
454,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_054.wav,fear\fear_054.wav,fear,22050,2.5
455,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_055.wav,fear\fear_055.wav,fear,22050,2.5
456,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_056.wav,fear\fear_056.wav,fear,22050,2.5
457,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_057.wav,fear\fear_057.wav,fear,22050,2.5
458,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_058.wav,fear\fear_058.wav,fear,22050,2.5
459,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_059.wav,fear\fear_059.wav,fear,22050,2.5
460,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_060.wav,fear\fear_060.wav,fear,22050,2.5
461,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_061.wav,fear\fear_061.wav,fear,22050,2.5
462,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_062.wav,fear\fear_062.wav,fear,22050,2.5
463,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_063.wav,fear\fear_063.wav,fear,22050,2.5
464,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_064.wav,fear\fear_064.wav,fear,22050,2.5
465,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_065.wav,fear\fear_065.wav,fear,22050,2.5
466,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_066.wav,fear\fear_066.wav,fear,22050,2.5
467,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_067.wav,fear\fear_067.wav,fear,22050,2.5
468,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_068.wav,fear\fear_068.wav,fear,22050,2.5
469,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_069.wav,fear\fear_069.wav,fear,22050,2.5
470,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_070.wav,fear\fear_070.wav,fear,22050,2.5
471,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_071.wav,fear\fear_071.wav,fear,22050,2.5
472,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_072.wav,fear\fear_072.wav,fear,22050,2.5
473,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_073.wav,fear\fear_073.wav,fear,22050,2.5
474,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_074.wav,fear\fear_074.wav,fear,22050,2.5
475,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_075.wav,fear\fear_075.wav,fear,22050,2.5
476,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_076.wav,fear\fear_076.wav,fear,22050,2.5
477,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_077.wav,fear\fear_077.wav,fear,22050,2.5
478,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_078.wav,fear\fear_078.wav,fear,22050,2.5
479,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_079.wav,fear\fear_079.wav,fear,22050,2.5
480,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_080.wav,fear\fear_080.wav,fear,22050,2.5
481,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_081.wav,fear\fear_081.wav,fear,22050,2.5
482,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_082.wav,fear\fear_082.wav,fear,22050,2.5
483,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_083.wav,fear\fear_083.wav,fear,22050,2.5
484,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_084.wav,fear\fear_084.wav,fear,22050,2.5
485,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_085.wav,fear\fear_085.wav,fear,22050,2.5
486,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_086.wav,fear\fear_086.wav,fear,22050,2.5
487,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_087.wav,fear\fear_087.wav,fear,22050,2.5
488,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_088.wav,fear\fear_088.wav,fear,22050,2.5
489,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_089.wav,fear\fear_089.wav,fear,22050,2.5
490,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_090.wav,fear\fear_090.wav,fear,22050,2.5
491,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_091.wav,fear\fear_091.wav,fear,22050,2.5
492,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_092.wav,fear\fear_092.wav,fear,22050,2.5
493,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_093.wav,fear\fear_093.wav,fear,22050,2.5
494,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_094.wav,fear\fear_094.wav,fear,22050,2.5
495,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_095.wav,fear\fear_095.wav,fear,22050,2.5
496,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_096.wav,fear\fear_096.wav,fear,22050,2.5
497,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_097.wav,fear\fear_097.wav,fear,22050,2.5
498,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_098.wav,fear\fear_098.wav,fear,22050,2.5
499,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_099.wav,fear\fear_099.wav,fear,22050,2.5
500,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\fear\fear_100.wav,fear\fear_100.wav,fear,22050,2.5
501,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_001.wav,surprise\surprise_001.wav,surprise,22050,2.5
502,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_002.wav,surprise\surprise_002.wav,surprise,22050,2.5
503,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_003.wav,surprise\surprise_003.wav,surprise,22050,2.5
504,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_004.wav,surprise\surprise_004.wav,surprise,22050,2.5
505,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_005.wav,surprise\surprise_005.wav,surprise,22050,2.5
506,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_006.wav,surprise\surprise_006.wav,surprise,22050,2.5
507,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_007.wav,surprise\surprise_007.wav,surprise,22050,2.5
508,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_008.wav,surprise\surprise_008.wav,surprise,22050,2.5
509,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_009.wav,surprise\surprise_009.wav,surprise,22050,2.5
510,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_010.wav,surprise\surprise_010.wav,surprise,22050,2.5
511,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_011.wav,surprise\surprise_011.wav,surprise,22050,2.5
512,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_012.wav,surprise\surprise_012.wav,surprise,22050,2.5
513,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_013.wav,surprise\surprise_013.wav,surprise,22050,2.5
514,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_014.wav,surprise\surprise_014.wav,surprise,22050,2.5
515,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_015.wav,surprise\surprise_015.wav,surprise,22050,2.5
516,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_016.wav,surprise\surprise_016.wav,surprise,22050,2.5
517,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_017.wav,surprise\surprise_017.wav,surprise,22050,2.5
518,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_018.wav,surprise\surprise_018.wav,surprise,22050,2.5
519,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_019.wav,surprise\surprise_019.wav,surprise,22050,2.5
520,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_020.wav,surprise\surprise_020.wav,surprise,22050,2.5
521,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_021.wav,surprise\surprise_021.wav,surprise,22050,2.5
522,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_022.wav,surprise\surprise_022.wav,surprise,22050,2.5
523,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_023.wav,surprise\surprise_023.wav,surprise,22050,2.5
524,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_024.wav,surprise\surprise_024.wav,surprise,22050,2.5
525,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_025.wav,surprise\surprise_025.wav,surprise,22050,2.5
526,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_026.wav,surprise\surprise_026.wav,surprise,22050,2.5
527,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_027.wav,surprise\surprise_027.wav,surprise,22050,2.5
528,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_028.wav,surprise\surprise_028.wav,surprise,22050,2.5
529,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_029.wav,surprise\surprise_029.wav,surprise,22050,2.5
530,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_030.wav,surprise\surprise_030.wav,surprise,22050,2.5
531,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_031.wav,surprise\surprise_031.wav,surprise,22050,2.5
532,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_032.wav,surprise\surprise_032.wav,surprise,22050,2.5
533,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_033.wav,surprise\surprise_033.wav,surprise,22050,2.5
534,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_034.wav,surprise\surprise_034.wav,surprise,22050,2.5
535,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_035.wav,surprise\surprise_035.wav,surprise,22050,2.5
536,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_036.wav,surprise\surprise_036.wav,surprise,22050,2.5
537,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_037.wav,surprise\surprise_037.wav,surprise,22050,2.5
538,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_038.wav,surprise\surprise_038.wav,surprise,22050,2.5
539,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_039.wav,surprise\surprise_039.wav,surprise,22050,2.5
540,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_040.wav,surprise\surprise_040.wav,surprise,22050,2.5
541,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_041.wav,surprise\surprise_041.wav,surprise,22050,2.5
542,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_042.wav,surprise\surprise_042.wav,surprise,22050,2.5
543,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_043.wav,surprise\surprise_043.wav,surprise,22050,2.5
544,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_044.wav,surprise\surprise_044.wav,surprise,22050,2.5
545,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_045.wav,surprise\surprise_045.wav,surprise,22050,2.5
546,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_046.wav,surprise\surprise_046.wav,surprise,22050,2.5
547,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_047.wav,surprise\surprise_047.wav,surprise,22050,2.5
548,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_048.wav,surprise\surprise_048.wav,surprise,22050,2.5
549,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_049.wav,surprise\surprise_049.wav,surprise,22050,2.5
550,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_050.wav,surprise\surprise_050.wav,surprise,22050,2.5
551,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_051.wav,surprise\surprise_051.wav,surprise,22050,2.5
552,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_052.wav,surprise\surprise_052.wav,surprise,22050,2.5
553,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_053.wav,surprise\surprise_053.wav,surprise,22050,2.5
554,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_054.wav,surprise\surprise_054.wav,surprise,22050,2.5
555,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_055.wav,surprise\surprise_055.wav,surprise,22050,2.5
556,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_056.wav,surprise\surprise_056.wav,surprise,22050,2.5
557,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_057.wav,surprise\surprise_057.wav,surprise,22050,2.5
558,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_058.wav,surprise\surprise_058.wav,surprise,22050,2.5
559,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_059.wav,surprise\surprise_059.wav,surprise,22050,2.5
560,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_060.wav,surprise\surprise_060.wav,surprise,22050,2.5
561,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_061.wav,surprise\surprise_061.wav,surprise,22050,2.5
562,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_062.wav,surprise\surprise_062.wav,surprise,22050,2.5
563,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_063.wav,surprise\surprise_063.wav,surprise,22050,2.5
564,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_064.wav,surprise\surprise_064.wav,surprise,22050,2.5
565,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_065.wav,surprise\surprise_065.wav,surprise,22050,2.5
566,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_066.wav,surprise\surprise_066.wav,surprise,22050,2.5
567,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_067.wav,surprise\surprise_067.wav,surprise,22050,2.5
568,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_068.wav,surprise\surprise_068.wav,surprise,22050,2.5
569,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_069.wav,surprise\surprise_069.wav,surprise,22050,2.5
